,logFC,logCPM,LR,PValue,padj
dsim_PG00187,0.153857560568214,2.86955048873538,3.02508768945913,0.0819858888784914,0.200346395639249
dsim_PG00188,-0.0361809663341352,3.7001747672247,0.129775582456375,0.71866483622868,0.833097984336188
dsim_PG00190,0.0465351768496964,4.70070381732444,0.220489616776447,0.6386671079521,0.779439261827721
dsim_PG00191,-0.0715407037292255,2.86250457185433,0.682344301487127,0.408780639394036,0.588945537286624
dsim_PG00196,0.0485682951962548,2.94101369328355,0.165955885385536,0.683731238392088,0.811480937203279
dsim_PG00198,0.0392738066836386,1.31621565998333,0.0632764733199593,0.801390337896779,0.886107531743675
dsim_PG00200,-0.546547540917098,0.200208055470707,6.99276959864764,0.0081839621992707,0.0362923348254293
dsim_PG00201,-0.225499755241028,1.46732138504278,2.83854294038444,0.0920276288500708,0.216171208652538
dsim_PG00202,-0.604738122298749,1.15421198580633,12.3334528104388,0.000444912704678226,0.00367470694160872
dsim_PG00207,-0.172598949944911,4.58045090538368,8.40012844171161,0.00375194499211427,0.0199562113556944
dsim_PG00226,0.295401809596611,1.21593888345962,3.03814438973219,0.0813288351629305,0.199514084081928
dsim_PG00228,-0.278306579361333,1.23669496486564,1.38748618787088,0.238830081407563,0.415492288423717
dsim_PG00237,-0.247691186173105,2.68837475073837,5.47737408047364,0.0192641772121317,0.0690342265612464
dsim_PG00238,-0.142899085183373,5.8285564050194,1.67809502631439,0.195177771109679,0.364062363192156
dsim_PG00243,0.036009616383456,3.13035414992671,0.072781098213099,0.78732972435547,0.87741894923753
dsim_PG00245,-0.297062939648264,1.32712337011683,3.99596619738985,0.0456092957402116,0.130586469819916
dsim_PG00247,0.084811555589893,4.55601600878917,0.735275145963413,0.391178633963273,0.573813609646452
dsim_PG00249,-0.0694173704038331,3.4725435559422,0.088555253267188,0.766021949520418,0.862357840193934
dsim_PG00250,-0.127685230195075,3.17272681219647,0.564059689757045,0.452629140866149,0.628655277598938
dsim_PG00255,-0.101646528683591,5.22015887494876,0.738440171528246,0.39016100537686,0.573120942505275
dsim_PG00257,-0.232374882131048,4.38440997836665,2.70417687716227,0.100085727239385,0.229290388203212
dsim_PG00258,0.0747299603915935,2.11581344602986,0.446815037125901,0.503851335859113,0.675300748755616
dsim_PG00261,-1.26177863337058,4.18540521511352,22.6657839386101,1.92770143245051e-06,4.54620260515823e-05
dsim_PG00265,0.222061566350332,0.920532117090035,1.45978458698806,0.226964398318669,0.40315595696838
dsim_PG00272,-0.596698257364772,4.08750114828821,7.13570990088819,0.00755637217998233,0.0341100771866792
dsim_PG00275,0.234042867535985,6.85833136708643,6.93108248515187,0.00847104026138495,0.0372088377853774
dsim_PG00276,0.166571959768955,1.95446635681906,1.25554933783324,0.262495224556194,0.443447184463723
dsim_PG00278,0.194477098179666,4.23283280267309,1.68745261628901,0.193937111059296,0.362391475852156
FBgn0000008,-0.239325610219789,5.21700652319317,11.9564821111999,0.000544575917942676,0.00428457109482852
FBgn0000014,0.0487088399730022,4.44802115063175,0.226215627711987,0.634344192890994,0.776166778647966
FBgn0000015,0.16017654819976,4.34339215018282,5.4193453928121,0.0199148250750269,0.070696133909358
FBgn0000017,-0.117560321610854,7.24848800545586,4.30264208733353,0.038053211928953,0.114571545753616
FBgn0000018,-0.156428481716089,3.36040613339154,2.63554910258694,0.104495927875836,0.235930050316668
FBgn0000024,-0.400100573138285,6.48124266979441,20.6466983368211,5.52323497093842e-06,0.000105949762921226
FBgn0000032,0.175069891964922,5.67384362747356,8.08876468289247,0.00445405112164337,0.022689814741997
FBgn0000037,-0.252115176143847,4.24890682260158,14.8929329039877,0.000113788469214738,0.00122562363708858
FBgn0000038,-0.277115816884238,6.86974884581008,7.65699081237848,0.0056552751545062,0.0271864270220011
FBgn0000039,-0.0324056562602454,3.4121915305893,0.146988484379932,0.701430044162412,0.822291301307044
FBgn0000044,-0.098099774077143,9.55026134322881,1.20031495482904,0.273258738060657,0.45628498120541
FBgn0000045,-0.596151001757447,9.63543394499217,19.789434712034,8.64592711661726e-06,0.000153901023070392
FBgn0000046,-0.371579731058695,8.1357828325232,43.6063454966981,4.0153495551606e-11,4.80672920799415e-09
FBgn0000047,-1.48427823006815,7.95979978978527,61.6511597839604,4.10025545255588e-15,1.38486127910075e-12
FBgn0000052,0.51066483343918,7.16185202885501,21.960089850573,2.78379493372426e-06,6.12240667168147e-05
FBgn0000053,0.532999614910845,7.10425627413598,19.463972834323,1.02515130987115e-05,0.000174682088963089
FBgn0000054,0.0791755391668972,5.41032330614978,1.6997976512012,0.192314442045824,0.360570515152133
FBgn0000055,0.773216287630714,11.2556625120745,29.3532492528455,6.03152997470564e-08,2.36681240542702e-06
FBgn0000056,1.10551735697067,0.390825976081508,13.8130884226349,0.000201924658662387,0.00195455629167881
FBgn0000057,-0.0211662272663379,5.68811268549081,0.244393221009354,0.621050950059617,0.767447907319195
FBgn0000061,-0.446641520146084,-0.366735334589718,2.7965355354785,0.0944682295247943,0.220524095185409
FBgn0000063,0.30217144081865,5.03133221508027,5.14329839427547,0.0233362703086536,0.0798084206830219
FBgn0000064,-0.0506252087565848,12.0129309680691,0.974527211317195,0.323553694876596,0.505342244830382
FBgn0000071,-0.139970937944568,0.275069071046183,0.160644174195632,0.688564132593453,0.814274228077565
FBgn0000075,0.160555452476287,1.77249529439662,0.469027365890199,0.493434966303548,0.665952898112598
FBgn0000077,0.0628179331262365,3.87445501466954,0.4482053244257,0.50318845154993,0.674794836402111
FBgn0000083,0.236865200997356,7.7176523999598,23.4481516063553,1.28325960109672e-06,3.20205436611389e-05
FBgn0000092,0.69079630369191,3.98577590011969,12.1878628283256,0.000481014607735487,0.00391139737347764
FBgn0000097,0.0932857055999427,6.78804549074467,2.97984040023778,0.0843075854177823,0.203547826218016
FBgn0000099,0.371686579412441,5.3573016562535,22.8676248154522,1.73550575926179e-06,4.15510834565538e-05
FBgn0000100,0.0456388515677897,10.2101540703359,0.665034970739065,0.414788016606036,0.594617878218205
FBgn0000108,-0.192036540841863,7.62819898042671,7.17819921398507,0.00737947388862227,0.0334713115418229
FBgn0000109,-0.0403093582385309,4.09904963750658,0.156761081091986,0.692156187994705,0.816276477100128
FBgn0000114,-0.074367352355237,9.74914170524044,2.76093963777761,0.0965914893022025,0.224163365479983
FBgn0000115,0.0521604531050994,5.25450136480331,0.792558597100644,0.373327581546115,0.556168704896284
FBgn0000116,-0.0220209702598943,10.8076562621903,0.12419512481442,0.724528338814306,0.835951680070118
FBgn0000117,0.00156132077217828,8.63788188231166,0.00145175837067768,0.96960639890006,0.985329727019829
FBgn0000119,-0.0755940695805424,5.52084645543739,2.31469287711332,0.128156610969255,0.272977816081017
FBgn0000120,0.230799395725454,9.88719041576173,16.4472379512764,5.00230110323419e-05,0.000638417834457297
FBgn0000121,0.245094100326317,10.4345709302665,16.1501707469898,5.85132945077276e-05,0.000715860577179276
FBgn0000139,-0.149904099640343,5.24327107963591,6.16793964203002,0.0130086024799226,0.0514848401595472
FBgn0000140,0.00563995935496991,7.62825469265663,0.00548101647136434,0.940983421057685,0.970040857975782
FBgn0000146,-0.410978896275645,5.45611701764978,21.5868809234913,3.38156972607876e-06,7.20259119358712e-05
FBgn0000147,-0.0377541358626711,5.69273124053888,0.270004098583932,0.60332902294099,0.754420543428923
FBgn0000150,0.1040261695964,9.43295466371231,2.40783100082497,0.120729540321133,0.26132736617463
FBgn0000152,-0.0205185261888662,4.68674402931907,0.090023251784082,0.764147597879092,0.860850081249046
FBgn0000153,0.0184379681587361,6.73675773300769,0.0701264725877095,0.791152725201762,0.878819168906684
FBgn0000157,-0.0886638707196668,3.55000330625653,1.67298572196812,0.195859098433673,0.364630199742315
FBgn0000163,0.0233970289134874,7.12791105232182,0.195760922192314,0.658164487514469,0.793101625691173
FBgn0000173,-0.102063697589291,6.74085298919066,5.39266597749954,0.0202215532335171,0.0715700707071
FBgn0000179,0.0660281706309346,1.93647617786786,0.37134868065273,0.542270037921796,0.705732339119417
FBgn0000180,-0.252005356212343,2.19981883471342,3.47300289233569,0.0623779756253822,0.163909006804457
FBgn0000181,0.0883447994632763,8.62252868457431,3.4399098618109,0.0636391645987382,0.166575028953852
FBgn0000182,-0.0786483437198326,9.95160101317548,2.04249308548911,0.152958776336889,0.308428816165875
FBgn0000183,0.105478357115172,7.8171126166532,6.31700195076322,0.0119585650116124,0.0482680961650955
FBgn0000206,0.0915021461291239,4.94385016276473,2.15732548308021,0.141891473410491,0.293048190443987
FBgn0000210,-0.213808451279396,4.07984046460524,2.63502055191519,0.104530708557348,0.235930050316668
FBgn0000212,-0.0389558930073497,7.50066235249782,0.306019386058622,0.580133183840022,0.736616476849502
FBgn0000221,0.128936038149395,3.11659284954106,1.22955689113888,0.267493229497916,0.44915223827062
FBgn0000228,-0.178543050166809,6.22438956897939,12.8553470253342,0.000336516295107579,0.00291698863687661
FBgn0000229,0.133119563145556,5.73099604016562,6.8389669637512,0.00891904021736614,0.038638279127637
FBgn0000233,-0.131097789326482,0.321915368333088,0.332915415650035,0.563947407669188,0.724137218161429
FBgn0000239,0.160096950033951,7.79660333159782,11.7164505697263,0.000619500023178901,0.00477481372944185
FBgn0000241,-0.0806800742906568,3.20492949114974,0.726892214291041,0.393892401328382,0.576363985666488
FBgn0000242,-0.0566476817581786,5.47738459233917,0.788037388993779,0.374694236455855,0.557326737049861
FBgn0000244,-0.0535927252798019,6.67859401855007,0.83857075068407,0.359805856991028,0.541483766639745
FBgn0000246,0.0915927404189092,3.45915416667644,0.27187994799764,0.602073466257931,0.753602435518678
FBgn0000247,-0.113913272614201,7.10525060993917,4.69425964723287,0.0302635342790415,0.0963177320868921
FBgn0000250,0.0316087072944257,8.36772652387931,0.520179172825287,0.470765261976748,0.645086429219716
FBgn0000251,0.126360305202603,7.25321255330143,5.5249349393141,0.0187473001294866,0.0674703174958147
FBgn0000253,0.0108204518795639,10.0488626054089,0.0295964488448419,0.863409081796306,0.924137045534355
FBgn0000256,-0.0705326359145429,7.80141971017312,2.18720056756281,0.139162040633506,0.289624871978668
FBgn0000257,0.00511947380102387,4.98628155522653,0.00421415401418557,0.948240470681889,0.973344100109
FBgn0000259,-0.0170252026469643,7.62809059443257,0.0969743383026938,0.755491210288132,0.855714438626063
FBgn0000261,0.0641780007133562,9.64688157323429,1.03516584706479,0.30894843937511,0.492204412259167
FBgn0000273,-0.209890616451807,5.4636393433568,6.70488558446005,0.00961491000901057,0.0409217839582417
FBgn0000283,0.130277456808465,7.33227541690645,5.15841200347151,0.0231340400488202,0.0793538689668817
FBgn0000286,0.00934845260522257,6.92719363191425,0.0362373289217288,0.84902621804477,0.914908949868891
FBgn0000287,0.0402483258251253,4.72416956055373,0.297572855641654,0.585408038378214,0.740247486595514
FBgn0000289,0.180750083522291,7.64080972113572,18.7927482699325,1.45720136459913e-05,0.000235568432564341
FBgn0000299,-0.261885606452045,8.53194133614558,9.26425577789299,0.00233669410658918,0.0138546182859021
FBgn0000303,-0.0911515806952861,4.9941470287333,2.18289282862082,0.139551939912675,0.29005333972619
FBgn0000307,0.0643507574315194,7.24113505661743,0.692450899726829,0.405331987891428,0.586209605366147
FBgn0000308,0.136583938316129,9.22307934227395,6.48589622280015,0.0108733703908896,0.0448947714540742
FBgn0000313,-0.356825454721107,8.50636447007822,35.5968440826551,2.42680386266848e-09,1.51067115881174e-07
FBgn0000316,0.180293558150592,5.0639651102183,7.64045969605974,0.00570733702340265,0.0273564552611854
FBgn0000317,-0.172428374759218,6.11200300114872,7.83849122572888,0.00511452770029518,0.0252971173962822
FBgn0000318,0.0315808876819638,6.61752421187533,0.391857084493516,0.531324851157636,0.696765903677412
FBgn0000319,0.0183481161404967,9.36991257329617,0.260087015088772,0.6100603805803,0.760023846548267
FBgn0000320,0.0272593931408464,4.45639932424012,0.168580070140926,0.681376839552188,0.810047771059698
FBgn0000326,0.183801898560344,5.20282774281725,3.95187244386275,0.0468192442530521,0.133203848646544
FBgn0000330,0.0232267230403218,4.97656910830871,0.145480908455305,0.702891922321654,0.823129193120049
FBgn0000337,-0.208381180187434,0.753733213078136,1.03624563934501,0.308696247275453,0.492099009115866
FBgn0000339,0.143331905302306,5.89184334762742,7.46794303657096,0.00628072713229766,0.0295653740617914
FBgn0000346,-0.0594173292271537,6.85660902912956,0.395343694620379,0.529503817998056,0.695469005262063
FBgn0000352,-0.0547619111780886,6.15461061171112,0.699512199462234,0.402947650844515,0.583743249699231
FBgn0000370,-0.00260774176494969,10.083501255906,0.00290300024935419,0.957031171570415,0.977708090044443
FBgn0000376,0.0911993346738105,6.62385521418699,1.73601543194349,0.187644490828046,0.354910789952166
FBgn0000377,0.0808197594550696,5.46353291249186,1.94871565678494,0.162725318186216,0.322571920752945
FBgn0000382,-0.0043864319492883,7.34734110576102,0.00816996688224947,0.927978996280781,0.963687385943057
FBgn0000384,0.0633646205806835,4.03476925378979,0.495073480771261,0.481672827473916,0.654200703119522
FBgn0000392,-0.0476357763206141,9.06923046933848,0.969507474902457,0.324803043947612,0.506123313002566
FBgn0000394,0.121134367736505,5.40301731251833,4.42697549917469,0.0353751407980179,0.10840658020961
FBgn0000395,0.174119188763018,4.33331537389725,1.65473895444832,0.198315159392594,0.367954966132188
FBgn0000404,-0.0139886976678679,9.50980165796359,0.0627754876602395,0.802161757253516,0.886201722232624
FBgn0000406,-0.0397837541545164,9.01228934060425,0.163262105490105,0.686170762240116,0.812663356105796
FBgn0000409,-0.158451864456259,9.89405873838384,5.18031008303873,0.0228442466912917,0.0785878650271173
FBgn0000411,-0.0891142734745115,2.67001229496659,0.82337455546616,0.364195369015993,0.546004376154763
FBgn0000412,-0.0330360577874297,9.03737385351322,0.639354837456509,0.423944516444916,0.60334737276442
FBgn0000413,0.029240011441437,6.77043728435747,0.252836110929422,0.615085126539251,0.763067039444011
FBgn0000414,-0.374153329855869,7.28824370913954,43.0804884374508,5.25335542729702e-11,6.0586563751156e-09
FBgn0000416,0.00612470449748037,10.0026737417256,0.0176923910303017,0.894183298938503,0.942415185340624
FBgn0000422,-0.300391191408915,6.08063977306017,13.6785197821116,0.000216921526307606,0.00207214835786973
FBgn0000426,0.0192838937646456,4.53809638098994,0.0490701462905889,0.824689259860505,0.900587336085542
FBgn0000439,-0.111763989383375,1.65854960317986,0.57534817458609,0.448141486476334,0.625545983410582
FBgn0000442,-0.113619557576513,4.01348520905127,2.65754317937082,0.103059808126505,0.233912812537409
FBgn0000447,-0.0213111601401437,6.57161596355949,0.177380227558046,0.673634365704018,0.804374979356228
FBgn0000448,-0.233104826661884,4.68042675170359,4.69604812724034,0.0302320546540462,0.0962641551728332
FBgn0000451,-0.371492052862328,3.24172316838268,2.26558162042237,0.132276543033104,0.279411582003745
FBgn0000454,0.0961226879023584,7.93971094104138,3.72783087112924,0.0535128450460781,0.146772324710197
FBgn0000455,0.173089171561495,5.76876883717616,10.5956234212923,0.00113355670202658,0.00769013323605839
FBgn0000459,0.177497405557784,2.29075508643065,2.41872969728828,0.119892117436377,0.260289199861299
FBgn0000463,0.0589861832193853,5.75280622616093,0.179496147368852,0.671806601512706,0.803398461116043
FBgn0000464,-0.0634906251438536,6.88696607968001,1.01176224457686,0.314481029623361,0.497307573555061
FBgn0000473,-0.386770874683387,7.76188071028456,6.63261152977037,0.0100128359722252,0.0421037749174451
FBgn0000477,0.248732394022565,5.05095409480802,7.32607629220777,0.00679612544081278,0.0314129805932387
FBgn0000479,-0.22135166267475,8.09872417791478,13.155171451837,0.000286726797872874,0.00257509527776237
FBgn0000482,-0.0649615676223503,4.98116554643121,1.16467993442963,0.280497073445604,0.463265948930331
FBgn0000489,-0.0230891553553947,6.65164263340509,0.171371095078271,0.678896135855206,0.808655909857559
FBgn0000490,0.186501846484551,4.67225866308423,5.30341079029692,0.0212837079708699,0.0744096158377326
FBgn0000492,0.337126969750499,3.2437560590724,7.37701434377787,0.00660627532096812,0.0307005138626022
FBgn0000497,-0.634347066805207,3.57754466308938,31.5479263619251,1.94578049616349e-08,9.16551928526659e-07
FBgn0000499,-0.0180684376213152,6.53599387991021,0.128530205489085,0.719960866087409,0.833678977711693
FBgn0000500,0.379428601096899,2.31904440040291,11.4896603479227,0.000699844248805584,0.0052778525206973
FBgn0000504,0.296427160040603,6.42844165186388,13.7835832455464,0.00020512082189355,0.0019814378065856
FBgn0000524,-0.27443990937115,5.56109986871471,10.9498976309308,0.000936087864504492,0.00664608328424848
FBgn0000527,-0.328952858191618,5.12591311698166,26.5351282459841,2.58789246781463e-07,8.05055890398781e-06
FBgn0000533,0.183908707920352,4.85746158139364,5.93432305821479,0.0148487712906366,0.0565313122688566
FBgn0000535,-0.131822791424761,3.122367428491,1.06497156562493,0.302084018695573,0.485604039572333
FBgn0000536,0.336595058976995,7.11625724681419,41.354175541329,1.26999890491117e-10,1.27769996210052e-08
FBgn0000541,-0.111138562315489,8.97226323270336,1.94073873290819,0.163588346089034,0.323719395054194
FBgn0000542,-0.171616362100464,3.74147173427388,2.81345447141601,0.0934768890181822,0.218652223459052
FBgn0000543,-0.216537759052415,5.29204386875175,12.50550037242,0.000405755657569528,0.00340692424311878
FBgn0000546,-0.191984594392548,6.11476127722462,7.9151376699941,0.00490228495489325,0.0244390663249476
FBgn0000556,0.13610488517529,12.3883693174043,9.81547431541355,0.00173049641011073,0.0108277291636207
FBgn0000557,-0.165166201591793,8.47361645905809,8.30547665110206,0.0039525707733771,0.0207203225076648
FBgn0000559,0.0594177883087273,12.0802923485414,3.04451607538434,0.0810102566262165,0.198990648549125
FBgn0000562,-0.147747066856306,7.70202137270428,11.0801501651895,0.000872567342473485,0.00625615569201801
FBgn0000565,0.0972565094404271,6.37575445130698,0.304568798789099,0.581032270048152,0.737461035813364
FBgn0000566,0.12071722667046,6.22422072845141,2.00244029064378,0.157046192889532,0.313860068925678
FBgn0000567,-0.28543114501634,4.76526952755281,9.09097096703864,0.00256874461972135,0.0149309267785524
FBgn0000568,0.0382456346297297,7.11146058801681,0.441259846849206,0.506515006942223,0.676942379809634
FBgn0000575,-0.0274875822527074,5.0109363095827,0.227386608505888,0.633468426190679,0.775697385275833
FBgn0000576,-0.0907172762454432,2.56949646617243,1.04606967620103,0.306414015378204,0.489816995171007
FBgn0000577,-0.0523857063658325,1.44006669562641,0.169238372436382,0.680789579018636,0.809774694302414
FBgn0000578,-0.0978047039776616,6.60103412985435,2.55500885295012,0.109945198481727,0.244187821052534
FBgn0000579,-0.195429344415649,10.1433775422917,8.5327763029134,0.00348807224348759,0.0187958400037961
FBgn0000581,-0.100133024881155,8.11605908862317,2.75237301308155,0.0971102043924374,0.224650489955793
FBgn0000588,-0.256609237772195,4.89062305020167,8.04734489083719,0.00455703939253799,0.0231325397397916
FBgn0000592,0.24031557434672,10.4926856109597,10.28001988298,0.00134478497744416,0.00885012632685417
FBgn0000594,0.433430307895146,1.4399768327788,3.0223187649996,0.0821259645933618,0.200499853819191
FBgn0000611,0.0699330042923307,7.42419885651318,2.05996080472282,0.151214059906944,0.306019979572003
FBgn0000615,-0.0698632082994896,10.0698138200202,1.72529324267283,0.189013111814406,0.356359050723452
FBgn0000617,0.168482003215863,4.35160387630496,4.26348905419425,0.0389398646517452,0.116425640218639
FBgn0000618,0.245852096555378,3.53620226745531,4.60604298659308,0.0318594679593041,0.100064758715091
FBgn0000625,-0.442997327344225,1.70628814703433,12.2129216138788,0.00047459652895928,0.00386585648093704
FBgn0000629,0.119059144743801,5.82791144523314,3.08979902768601,0.0787845381000147,0.19504989722746
FBgn0000633,-0.0664018227496724,2.86099795899376,0.377475152677818,0.538957598953516,0.702829841878572
FBgn0000635,0.0594657383000733,6.82445590213653,1.22970235950299,0.267464929866338,0.44915223827062
FBgn0000636,-0.00347535880317629,5.93845509260274,0.00386345499050122,0.95043804650726,0.974657623706263
FBgn0000658,-0.424710385739897,2.1978271901365,7.4599236435923,0.00630876826410724,0.0296089436593857
FBgn0000659,0.0975123456767598,5.6683253599825,1.74900353989983,0.186002050326267,0.352650639521955
FBgn0000662,-0.0315403994559373,6.62881090465674,0.650435659945416,0.419956962824917,0.60011075814978
FBgn0000667,-0.377120850818644,8.89549436872496,34.246365433176,4.85581479532200e-09,2.73341907853334e-07
FBgn0000709,0.020819890529444,6.21644330901426,0.148385787065166,0.70008275531477,0.821628520353907
FBgn0000711,0.0596293348538514,7.20280062101928,1.57272205223428,0.209812145712276,0.383196883352838
FBgn0000715,0.00121740209936484,2.87193753734766,0.000166604444466145,0.989701563540352,0.994698105069069
FBgn0000719,-0.0584732568512591,5.43856978373106,1.04300069017229,0.307124616271242,0.49021420050524
FBgn0000721,0.0444747153916603,8.52682234627805,0.70716510315409,0.40038653838332,0.581190405754575
FBgn0000723,-0.227107808047198,6.47127734897349,16.5616581732008,4.70935748387774e-05,0.000606762857289261
FBgn0000810,-0.124689006474851,5.99792367211164,5.54182240692565,0.0185672375904201,0.0670448132465075
FBgn0000826,0.102713272720244,5.13647987378843,0.249574920644278,0.617374548023975,0.764403129178153
FBgn0000927,0.257261813475303,6.99598079158211,2.54832975411826,0.110410922080821,0.244934574271246
FBgn0000964,0.0148032312257212,5.01111884122517,0.00917844019598135,0.923676100414353,0.961285889910701
FBgn0001078,-0.119923265025816,7.4475623065831,3.36417234392838,0.0666290562356588,0.172790029383551
FBgn0001079,-0.0904097102180247,5.05777562452132,1.11628211980899,0.290720420460181,0.474597448004822
FBgn0001083,-0.391147054569859,3.24646719887172,16.1319120822334,5.90800978568715e-05,0.000721861092289966
FBgn0001084,0.0514431095874917,2.76314873319456,0.162178911216095,0.687158318025885,0.812979982328373
FBgn0001085,0.019499127400814,6.16077050030116,0.0427101368678251,0.836272032429314,0.90704847143191
FBgn0001086,0.176435720776572,6.46122184861909,4.92245410414449,0.0265098349789764,0.0873882177680247
FBgn0001087,0.0257923616313799,6.82511031685554,0.238030156648108,0.625632473378562,0.770291147082549
FBgn0001089,-0.0931240231999876,6.38724892101158,1.09657527402116,0.295018918844091,0.478723654180693
FBgn0001091,-0.366504177393041,10.9327330067825,15.0610812805679,0.000104087365466235,0.00114459792466766
FBgn0001092,0.0102324323761835,9.42742525553749,0.0319598070406002,0.858115899354655,0.920984210269018
FBgn0001098,-0.329256462923719,9.09611240364842,33.3707776418041,7.61597764799469e-09,4.00135003428254e-07
FBgn0001099,0.051040083759338,6.21173491832808,0.555333622246152,0.456146531219248,0.631732536281642
FBgn0001104,0.0893558460288799,6.71186430412888,2.47717370871398,0.115509651840377,0.253274931011929
FBgn0001105,-0.0581351413741674,6.46951609955867,1.19284073817424,0.274757293781896,0.457864269126941
FBgn0001108,0.0782312242161537,7.2718005056325,3.61579616085906,0.0572333212064875,0.153722101292176
FBgn0001112,0.187100663752225,7.802339450901,5.27081936189686,0.0216858030577198,0.0755647161079057
FBgn0001114,0.160104511864948,7.27832869949268,3.4023229760903,0.0651046728135551,0.169472857362453
FBgn0001122,-0.0793761238712151,6.00479481399875,1.30733391391714,0.252877932645798,0.432062621324536
FBgn0001123,-0.0622636165003648,5.90782024886935,1.4445131783165,0.22941040409546,0.405770789135933
FBgn0001124,0.171865437732112,7.66592953454187,7.69448179881066,0.00553899106728678,0.0268030582212439
FBgn0001125,0.0864734429094754,7.90262927754313,0.82316762909754,0.364255650429086,0.54600819244062
FBgn0001128,-0.206455351852238,9.3862629591796,7.39785591092438,0.00653016649072443,0.0304515702676435
FBgn0001133,0.00995927677758008,5.05129567827536,0.0223881303162372,0.881059191958554,0.935148908905953
FBgn0001134,-0.601457072644005,0.520533223484099,14.5561557128608,0.000136043457570357,0.00141691957956262
FBgn0001137,0.408983448839761,5.12049833736055,38.4525875513909,5.61001510494482e-10,4.42115940395527e-08
FBgn0001138,-0.0608108589798079,0.851273917278861,0.132304583609191,0.716054433308517,0.831396780331326
FBgn0001139,0.144290470708058,7.69415761015265,7.46497218048051,0.00629110035644325,0.0295787814661885
FBgn0001142,0.0269812612412283,7.14735136435907,0.12477489514167,0.723912345122397,0.835596124474857
FBgn0001145,0.10067946172629,9.78089780553515,3.4613355002989,0.0628195574999435,0.164794606179463
FBgn0001149,0.0399194346681255,8.30446521286461,0.238382553210215,0.62537676836739,0.770236020066813
FBgn0001150,-0.373817052845724,3.40867417301068,11.9763140338532,0.00053881057758301,0.00425339989224537
