,logFC,logCPM,LR,PValue,padj
dsim_PG00141,0.354107860693184,3.53679588852774,6.43033205672573,0.0112187602943849,0.0278759369689957
dsim_PG00147,-0.644784523622938,1.27532120117818,9.15668098499832,0.00247811627739978,0.00732458946275028
dsim_PG00150,-0.32319907184179,2.75941156787267,4.56343606210143,0.0326614826949582,0.0707303965757315
dsim_PG00171,-0.106867643194495,4.14089333015146,0.925396941726071,0.336061890317277,0.471883785706086
dsim_PG00172,-0.0835557126525259,0.371822786308147,0.105261128181368,0.745605156761668,0.829942086569574
dsim_PG00174,-0.234193207541299,3.65296195546573,3.37599147535929,0.0661527650053743,0.128991071887799
dsim_PG00175,-0.140867421325318,4.26071630349689,2.48835207984146,0.114691757598972,0.202964062801924
dsim_PG00176,0.281168490278276,0.516963112569008,1.45806981131615,0.227237483794713,0.348460081656577
dsim_PG00177,-0.135261291318284,6.90726679114281,0.261916966773022,0.608806221244787,0.721760114618522
dsim_PG00182,-0.227988321848096,3.57886729332614,7.68479234001439,0.00556880874030289,0.0151595349041579
dsim_PG00183,-0.333028521114383,5.27401544390956,10.6585101097669,0.00109565614501887,0.00353277196162411
dsim_PG00184,-0.224840281474527,2.22483638318461,1.56897676389039,0.210355674629799,0.328056334923155
dsim_PG00187,-0.546461304969059,2.86955048873538,13.7503279643995,0.000208784363404147,0.000789789489885207
dsim_PG00188,1.15640192868445,3.7001747672247,16.4612048845229,4.96558262521636e-05,0.000212486492699869
dsim_PG00190,-0.205603903085836,4.70070381732444,4.48206587973242,0.0342522941662646,0.0735856306066252
dsim_PG00191,-0.10142954849792,2.86250457185433,0.724978173625438,0.394515816880877,0.529108139649094
dsim_PG00196,0.0771234267294208,2.94101369328355,0.499486709974548,0.479725744218937,0.610305318805701
dsim_PG00198,0.347834607667787,1.31621565998333,1.8807825173426,0.170245236191995,0.278355670585702
dsim_PG00200,-0.0954218278441894,0.200208055470707,0.095768937693407,0.756967400370123,0.83746381671739
dsim_PG00201,-0.962279608773719,1.46732138504278,28.9177594495519,7.55173411181422e-08,5.62336610200213e-07
dsim_PG00202,-1.47928855177584,1.15421198580633,53.1160917052009,3.14406217296306e-13,5.98257464179309e-12
dsim_PG00207,0.160993469000136,4.58045090538368,0.66276242075255,0.415586395570006,0.550525359701015
dsim_PG00226,0.0709522039963287,1.21593888345962,0.082476584578707,0.773968857675972,0.849909833609111
dsim_PG00228,-0.347720057349354,1.23669496486564,1.92147944443473,0.165693659007545,0.272415288474335
dsim_PG00237,0.164594641457421,2.68837475073837,2.46409502259704,0.116474769558036,0.205619170377141
dsim_PG00238,-0.684504264126535,5.8285564050194,36.4380111390738,1.57599536872594e-09,1.57549558161112e-08
dsim_PG00243,-0.491909238196308,3.13035414992671,10.6996109686849,0.00107158065242811,0.00346577914843115
dsim_PG00245,-0.0469072321106389,1.32712337011683,0.054091916338102,0.816090130330063,0.878819801846301
dsim_PG00247,0.15439304739618,4.55601600878917,2.50541974470102,0.113455252409104,0.201076896932702
dsim_PG00249,-0.0925921875880561,3.4725435559422,0.12551624238138,0.723127019972295,0.813442634456761
dsim_PG00250,0.109892947969845,3.17272681219647,0.285761762281389,0.592949382478976,0.708109901515807
dsim_PG00255,-0.448565876225451,5.22015887494876,12.8221067476032,0.000342547797116798,0.00123833123751283
dsim_PG00257,-0.232382566385863,4.38440997836665,2.12719135491575,0.144705692413735,0.244415383667922
dsim_PG00258,-0.437590052895574,2.11581344602986,12.8939519807505,0.000329645631156679,0.00119702898551251
dsim_PG00261,-0.976585681039836,4.18540521511352,11.5705290484121,0.000670053513312362,0.00227040346664099
dsim_PG00265,-1.52758087452368,0.920532117090035,62.9703511531583,2.09841640739974e-15,5.9237981984416e-14
dsim_PG00272,0.00640018174495438,4.08750114828821,0.000684131343291483,0.979132986902071,0.986187128624166
dsim_PG00275,-0.0220469722673503,6.85833136708643,0.0597718489433632,0.806856906520704,0.872501129771656
dsim_PG00276,-0.225596396516746,1.95446635681906,2.58316143543251,0.108005754178227,0.19330250137462
dsim_PG00278,-0.262107630113753,4.23283280267309,2.8522953097217,0.0912435832324048,0.168163272393344
FBgn0000008,0.0870436667921002,5.21700652319317,1.6850977756267,0.194248452866024,0.308016032654928
FBgn0000014,-0.0702631991702311,4.44802115063175,0.397865559112255,0.528193634737224,0.654841007303347
FBgn0000015,-0.298360881837676,4.34339215018282,9.87914495969655,0.00167162600472763,0.0051899432458008
FBgn0000017,0.0899088657520163,7.24848800545586,2.5062047492824,0.113398735580474,0.201014403446024
FBgn0000018,-0.134233045046944,3.36040613339154,2.05322183941136,0.151884479513486,0.254603357384221
FBgn0000024,-0.118429783080502,6.48124266979441,1.45539166505557,0.227664780729306,0.348837626597059
FBgn0000032,-0.0447017794545207,5.67384362747356,0.866841578880518,0.351831179635898,0.487308910302982
FBgn0000037,0.0032012205365505,4.24890682260158,0.0012443749230755,0.971859900847033,0.982195166245512
FBgn0000038,-0.123760542003914,6.86974884581008,1.29578030131668,0.254985441070685,0.381429502721523
FBgn0000039,0.565474465363821,3.4121915305893,18.2539551533784,1.93324110354351e-05,8.97088376654119e-05
FBgn0000044,-0.293367098103066,9.55026134322881,10.2476583803363,0.00136858214526802,0.00434318166033544
FBgn0000045,-0.568030428729628,9.63543394499217,16.3420921668264,5.28763347465439e-05,0.000225045678531983
FBgn0000046,-0.0340683118296698,8.1357828325232,0.302270398297779,0.582462573505581,0.69947283271648
FBgn0000047,-0.316377198804342,7.95979978978527,2.16240811902772,0.141422900940864,0.240114250304803
FBgn0000052,0.174945264415634,7.16185202885501,2.60491663733145,0.106532759230959,0.191136464436953
FBgn0000053,-0.0797026098631695,7.10425627413598,0.453299008412571,0.500772457089235,0.62925925148723
FBgn0000054,0.0575220384489588,5.41032330614978,1.34338336717411,0.246438184809736,0.371345747888094
FBgn0000055,-0.0886842680926677,11.2556625120745,0.414318021980456,0.519785944469681,0.647558381879828
FBgn0000056,-0.0729305173917453,0.390825976081508,0.0507230299083901,0.821809890281852,0.883366234643723
FBgn0000057,0.167686947495829,5.68811268549081,13.3885675297776,0.000253162662957376,0.000944069126020466
FBgn0000061,0.508270101870257,-0.366735334589718,2.48580379973889,0.114877645227076,0.203254984267999
FBgn0000063,0.110789920623594,5.03133221508027,0.794900428533502,0.372622444610265,0.508424535951418
FBgn0000064,-0.0746413922198608,12.0129309680691,1.97289427781914,0.160140985549491,0.265646956734175
FBgn0000071,-0.340527319207189,0.275069071046183,0.990751064446087,0.319558877048074,0.45540510853581
FBgn0000075,1.32616258745281,1.77249529439662,28.3169071308389,1.02992500983723e-07,7.46360215941052e-07
FBgn0000077,0.192317922306734,3.87445501466954,5.57493339332849,0.0182193579997066,0.0425013489401148
FBgn0000083,-0.0583448239583797,7.7176523999598,1.38982572142724,0.238434533306476,0.361532047695902
FBgn0000092,0.0825105824428047,3.98577590011969,0.189014010946437,0.663738517590084,0.766254814745681
FBgn0000097,-0.0403012421211808,6.78804549074467,0.597980595650625,0.439349559252423,0.572722135952342
FBgn0000099,0.48920096152703,5.3573016562535,31.3698504389122,2.13267036795025e-08,1.71356530753657e-07
FBgn0000100,0.21871466369665,10.2101540703359,14.0586698858772,0.000177195068465308,0.000678434721650372
FBgn0000108,0.00907125116372796,7.62819898042671,0.0134937917599913,0.907523533230739,0.943022750660707
FBgn0000109,0.11093140344922,4.09904963750658,1.50712599197982,0.219578158794534,0.339194813413902
FBgn0000114,-0.313301893629632,9.74914170524044,47.8178468224187,4.67715006348101e-12,7.33529156722055e-11
FBgn0000115,0.322631625683472,5.25450136480331,33.5506392836585,6.94325506320216e-09,6.12522044148347e-08
FBgn0000116,0.058657223211114,10.8076562621903,0.808215113459781,0.368648479637252,0.503830900192568
FBgn0000117,0.2430875327884,8.63788188231166,33.8542300347758,5.93998009547989e-09,5.3195446745221e-08
FBgn0000119,-0.147977457958144,5.52084645543739,8.28495945508114,0.00399747972361784,0.0112944638220156
FBgn0000120,0.314885845229925,9.88719041576173,27.7311457465074,1.39400196239896e-07,9.87496371416252e-07
FBgn0000121,0.397101906471007,10.4345709302665,38.432697943021,5.66748200344147e-10,6.12541454931954e-09
FBgn0000139,0.135529136299804,5.24327107963591,5.65891003869206,0.0173669124569687,0.0406934814433977
FBgn0000140,0.0233599492109723,7.62825469265663,0.107265202419626,0.743279407287675,0.828035499436865
FBgn0000146,-0.419260948160873,5.45611701764978,55.8329254239653,7.88990200666512e-14,1.6581067394896e-12
FBgn0000147,0.696729246361997,5.69273124053888,96.4029333248609,9.37281851256927e-23,9.84874940815196e-21
FBgn0000150,0.532452195596742,9.43295466371231,56.2613712312218,6.34498163296981e-14,1.35145250682422e-12
FBgn0000152,0.0534015894725879,4.68674402931907,0.74525413621339,0.387982971725461,0.523491933743428
FBgn0000153,0.382153610101333,6.73675773300769,24.0208857701873,9.52963523564522e-07,5.7696389515683e-06
FBgn0000157,0.0417810877000567,3.55000330625653,0.161076097700622,0.68816770628956,0.785705903462558
FBgn0000163,-0.0650902138943953,7.12791105232182,1.48268709105535,0.223354574790991,0.343713789142117
FBgn0000173,-0.30541073016365,6.74085298919066,52.559394413941,4.17431196459043e-13,7.78628565071631e-12
FBgn0000179,0.351254930658002,1.93647617786786,4.31664925783934,0.0377411696262515,0.080044458657874
FBgn0000180,-0.126298720226698,2.19981883471342,0.769767293944852,0.380289051429195,0.51590784096484
FBgn0000181,0.471059150913906,8.62252868457431,92.6346148372893,6.28976459361014e-22,5.83159840801678e-20
FBgn0000182,0.0327571785057933,9.95160101317548,0.350056041078957,0.554081408290858,0.676646161958503
FBgn0000183,-0.00607436867214182,7.8171126166532,0.0223880851139313,0.881059311137748,0.92403852371505
FBgn0000206,0.421658069288078,4.94385016276473,25.4851636598987,4.45797890122805e-07,2.87383138847401e-06
FBgn0000210,-0.295045889906882,4.07984046460524,5.21472811876167,0.0223963486290541,0.0508528857106757
FBgn0000212,0.0729080803240783,7.50066235249782,1.0739540913213,0.300054015182562,0.433523369479513
FBgn0000221,0.497785313180974,3.11659284954106,30.8660764999866,2.76462375637846e-08,2.182391224046e-07
FBgn0000228,-0.0888414609798084,6.22438956897939,3.6422747240664,0.0563299224569024,0.112576516626147
FBgn0000229,-0.31965348148787,5.73099604016562,35.4587146169753,2.60514210356429e-09,2.51139947741157e-08
FBgn0000233,0.127040665239726,0.321915368333088,0.241418866383654,0.623183207703982,0.73438549473602
FBgn0000239,-0.000623612394893251,7.79660333159782,0.00019121270328526,0.988967229304258,0.992430293668333
FBgn0000241,0.210456959034853,3.20492949114974,2.82144633121038,0.093012556815271,0.170899504527301
FBgn0000242,0.0421151504250737,5.47738459233917,0.51297422702708,0.473854162741521,0.604931584704697
FBgn0000244,0.176290095176892,6.67859401855007,7.19590328769441,0.00730702004170558,0.0191951357040027
FBgn0000246,-0.146839390703652,3.45915416667644,0.678765427639519,0.410012169057527,0.545510000390691
FBgn0000247,-0.0533544329498643,7.10525060993917,0.993518211640648,0.318884010452759,0.454648889921867
FBgn0000250,0.0196498589722566,8.36772652387931,0.206742290761603,0.649332834204077,0.753650050695625
FBgn0000251,0.0563175627714664,7.25321255330143,1.35212955434415,0.244906170026957,0.369390374791856
FBgn0000253,-0.133798611358175,10.0488626054089,4.31134579624973,0.0378589999562575,0.0802583641753703
FBgn0000256,0.0296220035039152,7.80141971017312,0.315496724230456,0.574326600852735,0.692339918962947
FBgn0000257,0.428558545573297,4.98628155522653,33.3179608734252,7.82565246028499e-09,6.82093966054517e-08
FBgn0000259,-0.0728021070992552,7.62809059443257,1.74603952456057,0.186375394939818,0.298801368760181
FBgn0000261,-0.0237358314353583,9.64688157323429,0.131127086210697,0.717266287818869,0.808684963129388
FBgn0000273,0.0123892517216232,5.4636393433568,0.0215052187851228,0.883410987303455,0.925736356406785
FBgn0000283,0.0777533227411799,7.33227541690645,2.10985397603203,0.146353282421581,0.246625622213273
FBgn0000286,-0.0359955937200826,6.92719363191425,0.521297788434786,0.470288606847236,0.602172054408671
FBgn0000287,0.328510683057489,4.72416956055373,7.4915601644321,0.0061988826380762,0.0166494839841768
FBgn0000289,0.0376748531660479,7.64080972113572,0.905423749320029,0.341331555488841,0.47740051231641
FBgn0000299,0.187506651444401,8.53194133614558,4.15096032935265,0.0416109182368345,0.0869645201692252
FBgn0000303,0.00776157412808704,4.9941470287333,0.00909549239381846,0.924020712890158,0.95409196282029
FBgn0000307,0.0642997613539064,7.24113505661743,0.729510674847532,0.393041843803502,0.52798248818888
FBgn0000308,-0.198716798729964,9.22307934227395,13.59837941882,0.000226380868860915,0.000850907741183494
FBgn0000313,0.0312075918498901,8.50636447007822,0.226521810511436,0.634114933394203,0.742539340432527
FBgn0000316,-0.415812446746699,5.0639651102183,79.6352793080035,4.50312532001373e-19,2.44747449145804e-17
FBgn0000317,-0.240111549842213,6.11200300114872,15.7287034747739,7.31063488267729e-05,0.000303098088932394
FBgn0000318,0.12733883879067,6.61752421187533,6.03201974807538,0.0140486492009899,0.0339096670479227
FBgn0000319,-0.179757052214935,9.36991257329617,24.5092519594066,7.39538714589964e-07,4.56515510696951e-06
FBgn0000320,0.185945816065209,4.45639932424012,7.10084511380774,0.00770476151007857,0.0201059408390765
FBgn0000326,-0.112019730293836,5.20282774281725,1.47142054563724,0.225121697295893,0.34594993359234
FBgn0000330,0.203520630851262,4.97656910830871,15.4235230275734,8.59121793203565e-05,0.000352176627582406
FBgn0000337,-0.218467016218759,0.753733213078136,0.641388130088629,0.423208581756926,0.558703786695754
FBgn0000339,-0.0708970827444509,5.89184334762742,1.94561953827067,0.163059670263691,0.269188849300244
FBgn0000346,0.0478500464012138,6.85660902912956,0.229088950715401,0.632200182105723,0.741131197892257
FBgn0000352,-0.0431771264442639,6.15461061171112,0.675170597057161,0.411254688797825,0.546548003367205
FBgn0000370,-0.24439951508198,10.083501255906,24.4273359801797,7.71659585438589e-07,4.75103170539892e-06
FBgn0000376,-0.14665574404467,6.62385521418699,7.14121231616166,0.00753322147716737,0.0197236089450642
FBgn0000377,0.253413375993816,5.46353291249186,26.9218104411614,2.11854609460929e-07,1.45392528423223e-06
FBgn0000382,0.0146084766446849,7.34734110576102,0.0881684232171409,0.766518668375031,0.844229816755655
FBgn0000384,-0.0241910807701067,4.03476925378979,0.139198508629931,0.709079106695395,0.802950445355137
FBgn0000392,0.00249827190427553,9.06923046933848,0.00251703921827584,0.959986836023181,0.975456212166728
FBgn0000394,-0.25896017423073,5.40301731251833,17.8408499311882,2.40171359773419e-05,0.000109407540914125
FBgn0000395,0.208925129406534,4.33331537389725,2.01447120498018,0.155805544442537,0.259853787871691
FBgn0000404,0.0479768999804936,9.50980165796359,0.890678533354787,0.3452934980452,0.481060785358494
FBgn0000406,0.361311720118171,9.01228934060425,11.7962578924476,0.000593498970480789,0.00203506880487194
FBgn0000409,0.341313977382646,9.89405873838384,20.6899458298513,5.39987944288605e-06,2.81266365265927e-05
FBgn0000411,-0.125705922339702,2.67001229496659,0.936114209700726,0.333279175100843,0.469160636934902
FBgn0000412,-0.307625449025142,9.03737385351322,57.3585826105268,3.63175059227283e-14,8.06231581012303e-13
FBgn0000413,0.395059605270552,6.77043728435747,48.4705584518967,3.35284912202553e-12,5.38205626768314e-11
FBgn0000414,-0.00973187854251829,7.28824370913954,0.0272655601653753,0.868847277276921,0.916734207431423
FBgn0000416,-0.272755899431681,10.0026737417256,33.9483285486272,5.65952841429208e-09,5.13155898503933e-08
FBgn0000422,-0.0965304643264191,6.08063977306017,1.15565911514325,0.282367624360379,0.413729712811067
FBgn0000426,0.215181604075438,4.53809638098994,8.90505980943022,0.0028438156359702,0.00827506599057545
FBgn0000439,0.219131832389458,1.65854960317986,1.13104757036066,0.287552000526809,0.41955323427937
FBgn0000442,-0.0332037105217665,4.01348520905127,0.139778696392398,0.70850111717873,0.802430546725659
FBgn0000447,0.237724370936006,6.57161596355949,19.0397670835242,1.28022436756628e-05,6.17708257350731e-05
FBgn0000448,-0.531978275392718,4.68042675170359,22.4282430745377,2.18142539702412e-06,1.22286544040646e-05
FBgn0000451,1.13277352344072,3.24172316838268,15.2074912886718,9.63205604704062e-05,0.000390778009596152
FBgn0000454,0.530404746566521,7.93971094104138,110.973980460866,5.99524314641841e-26,9.60966346367439e-24
FBgn0000455,-0.0278665234706872,5.76876883717616,0.26736386374526,0.605105621589682,0.719266448387835
FBgn0000459,0.275447073403113,2.29075508643065,3.19634108266365,0.0738032147048642,0.141458654532611
FBgn0000463,-0.0319658686651837,5.75280622616093,0.0589251679648584,0.808202892309086,0.87350568600766
FBgn0000464,-0.0250602893756569,6.88696607968001,0.148807731405128,0.69967734638807,0.795254772527826
FBgn0000473,-0.999061581946398,7.76188071028456,43.1180649617913,5.15342232853964e-11,6.64882878049104e-10
FBgn0000477,0.347651357833904,5.05095409480802,11.5871115195597,0.000664104844808495,0.00225266840651145
FBgn0000479,-0.140966012704339,8.09872417791478,4.85993838997032,0.0274873176691866,0.0607780133732752
FBgn0000482,-0.0398223194220072,4.98116554643121,0.625393481309501,0.429050067181569,0.563908440353941
FBgn0000489,-0.274432617342885,6.65164263340509,19.5769448318645,9.66282373314373e-06,4.79440315028018e-05
FBgn0000490,-0.139200093372585,4.67225866308423,2.42713840728772,0.119250411662957,0.20954127519446
FBgn0000492,-0.0876246171616261,3.2437560590724,0.40047730663963,0.526842858777565,0.653937907265971
FBgn0000497,-0.497292281393688,3.57754466308938,12.8621902694332,0.000335287932688787,0.00121487278905665
FBgn0000499,0.342188395593549,6.53599387991021,47.00922078259,7.06535185918084e-12,1.0656624008337e-10
FBgn0000500,0.790066481568645,2.31904440040291,18.5696018527692,1.63812010540142e-05,7.72268286978125e-05
FBgn0000504,-0.09905244980563,6.42844165186388,1.33700577928537,0.247562696054485,0.372802614106253
FBgn0000524,0.243229347731553,5.56109986871471,12.4616559057705,0.000415391529567286,0.00147019374817284
FBgn0000527,-0.136639282919768,5.12591311698166,2.88895822389483,0.0891885798924461,0.164995383419965
FBgn0000533,0.16425038689681,4.85746158139364,6.29733367945799,0.0120919716407111,0.0297099963123421
FBgn0000535,0.174418572391501,3.122367428491,1.11405597229108,0.291201966580071,0.423605283269022
FBgn0000536,-0.187365437685474,7.11625724681419,12.7759852886951,0.000351097638846942,0.0012663350002195
FBgn0000541,0.0175467780215426,8.97226323270336,0.045152573812409,0.831723725430756,0.889775030701206
FBgn0000542,-0.226978558772778,3.74147173427388,4.68809996732413,0.0303722145435763,0.0664884335506021
FBgn0000543,0.469850696411306,5.29204386875175,65.8626412485565,4.83469469205315e-16,1.50896725091573e-14
FBgn0000546,0.00738519429398515,6.11476127722462,0.0125237194101047,0.91089522345862,0.94538368396051
FBgn0000556,-0.0964513270200115,12.3883693174043,4.79122957109458,0.0286049998370727,0.0630429931156366
FBgn0000557,0.158462579049541,8.47361645905809,6.41158705602577,0.0113378033615509,0.0281421539081856
FBgn0000559,-0.106630943842241,12.0802923485414,9.44178605211981,0.00212096845157368,0.00641445431612801
FBgn0000562,-0.0207796642606984,7.70202137270428,0.213979122866419,0.643666325520502,0.749926381723221
FBgn0000565,-0.0631454319337574,6.37575445130698,0.121025401865296,0.727925008652678,0.816351029625658
FBgn0000566,0.257306320088595,6.22422072845141,9.20103896792408,0.00241877805640394,0.00717025922433155
FBgn0000567,-0.516255833552495,4.76526952755281,27.4888854528257,1.5799989959179e-07,1.10846071991065e-06
FBgn0000568,-0.290145986285599,7.11146058801681,24.988850876342,5.76627896143458e-07,3.63787192383501e-06
FBgn0000575,0.005268816765297,5.0109363095827,0.00853968878304556,0.926371947744764,0.954948714826927
FBgn0000576,0.0181492852747134,2.56949646617243,0.0104374956591755,0.918626452456714,0.950694939908421
FBgn0000577,0.0345219504203584,1.44006669562641,0.0204385955906687,0.886318915941288,0.927892897327156
FBgn0000578,-0.00465016448979256,6.60103412985435,0.00624199915415602,0.937027593356802,0.959968578742853
FBgn0000579,-0.253773152888589,10.1433775422917,13.4484166912966,0.000245213038217553,0.000916427264682101
FBgn0000581,0.0569761194171875,8.11605908862317,0.876679223848413,0.3491128291766,0.485166792876283
FBgn0000588,0.139827503903691,4.89062305020167,4.14040157608195,0.0418712351731616,0.0873734049056905
FBgn0000592,-0.450838740162072,10.4926856109597,36.3604770769832,1.63995261275545e-09,1.63597382477091e-08
FBgn0000594,0.176083581314002,1.4399768327788,0.290272571220214,0.590045913178487,0.705444273189501
FBgn0000611,-0.0518358742503877,7.42419885651318,1.15457530825925,0.282593421509579,0.413953839407696
FBgn0000615,-0.468718280179208,10.0698138200202,74.638907502998,5.65183009082209e-18,2.65917199845296e-16
FBgn0000617,0.558859628209641,4.35160387630496,79.4599739470333,4.92094277933684e-19,2.62922914486941e-17
FBgn0000618,0.521916603514849,3.53620226745531,34.8705275796798,3.52374701273364e-09,3.32628648689677e-08
FBgn0000625,-0.484888559011684,1.70628814703433,8.5857867888275,0.00338796971986808,0.00972678495470322
FBgn0000629,-0.0130521731424222,5.82791144523314,0.0483999790588996,0.825871191769681,0.886220794345384
FBgn0000633,0.137461500895929,2.86099795899376,1.03732700065886,0.308443956712066,0.442499165446907
FBgn0000635,-0.30352170227033,6.82445590213653,28.9672135636955,7.36137426351247e-08,5.49893494550059e-07
FBgn0000636,0.00399363418340525,5.93845509260274,0.00434191425094355,0.947462851745919,0.965742206182491
FBgn0000658,-0.23940798846443,2.1978271901365,1.79496038096298,0.18032295627093,0.291257762161262
FBgn0000659,0.121853732608277,5.6683253599825,2.14718936396734,0.142831151499776,0.241767352735526
FBgn0000662,-0.00967216062857983,6.62881090465674,0.0738513989689693,0.785809532511222,0.85803033702328
FBgn0000667,0.175581301776788,8.89549436872496,6.28551225818829,0.0121728888805144,0.0298622594404732
FBgn0000709,0.253324242721714,6.21644330901426,29.4727332235056,5.67089369141238e-08,4.29037133117495e-07
FBgn0000711,-0.145058422901851,7.20280062101928,9.03283384932539,0.00265173084106726,0.00777353334283109
FBgn0000715,0.523280977965525,2.87193753734766,12.3329206655703,0.000445039553027494,0.00156633384926722
FBgn0000719,-0.169767263798366,5.43856978373106,11.7768022453414,0.000599734198168354,0.00205421452809784
FBgn0000721,-0.0843896463974929,8.52682234627805,2.50717761604787,0.113328736561714,0.200927983064141
FBgn0000723,0.117695610711489,6.47127734897349,3.25070578629405,0.0713927100132203,0.13767554212786
FBgn0000810,-0.0411104375015939,5.99792367211164,1.0010891585933,0.317047106811743,0.452841272656525
FBgn0000826,0.936836332290921,5.13647987378843,157.608358585892,3.76892148448689e-36,2.22766815492453e-33
FBgn0000927,0.792232836101274,6.99598079158211,112.218315743135,3.20053887011861e-26,5.82067232590609e-24
FBgn0000964,-0.303331483673756,5.01111884122517,6.20650612751371,0.0127281603210417,0.031103413993822
FBgn0001078,0.0266047353613975,7.4475623065831,0.165880247597869,0.683799420966831,0.782608147656217
FBgn0001079,-0.384131160314167,5.05777562452132,35.2984522254814,2.82856759333813e-09,2.71020909120554e-08
FBgn0001083,-0.203778880596969,3.24646719887172,2.43889472060333,0.118359597102658,0.208169371359463
FBgn0001084,0.640350670086026,2.76314873319456,36.2051236649688,1.77602998425878e-09,1.76427684465706e-08
FBgn0001085,0.0160306721915702,6.16077050030116,0.0582477252888935,0.809287228719501,0.874277966872324
FBgn0001086,0.0286163439386499,6.46122184861909,0.165112051784263,0.68449292876653,0.783025103526384
FBgn0001087,0.0246099014771101,6.82511031685554,0.242698993600129,0.622263519403496,0.733575929069915
FBgn0001089,-0.370830177980986,6.38724892101158,14.9091059142242,0.00011281711183702,0.000449794024722893
FBgn0001091,0.773301666199124,10.9327330067825,52.6289118915622,4.0291399818795e-13,7.53035114795147e-12
FBgn0001092,-0.106273092390647,9.42742525553749,3.31256976192265,0.068751902960816,0.133180406862031
FBgn0001098,-0.279441006207186,9.09611240364842,22.0617586633678,2.6401737492762e-06,1.45671663634218e-05
FBgn0001099,0.00398906372343846,6.21173491832808,0.00233318832856355,0.961474693409974,0.975901290751413
FBgn0001104,0.324535833828372,6.71186430412888,37.0390613757389,1.1578631013524e-09,1.18377419994482e-08
FBgn0001105,0.113164185367286,6.46951609955867,4.84819807522537,0.0276750289198153,0.0611581003266265
FBgn0001108,0.0446837298444747,7.2718005056325,1.289119421552,0.256210293472827,0.383019403315291
FBgn0001112,0.504714855014343,7.802339450901,16.9416939115607,3.85455994027867e-05,0.000168139175992691
FBgn0001114,0.0116752142519465,7.27832869949268,0.0169157175342391,0.8965186100909,0.935493379193385
FBgn0001122,-0.107244538401019,6.00479481399875,2.30418614042558,0.12902584638745,0.223234070487763
FBgn0001123,-0.221546912803554,5.90782024886935,15.1633197554271,9.86002753575694e-05,0.000398658744786889
FBgn0001124,-0.108232147782026,7.66592953454187,2.88651766571422,0.08932380460575,0.165180919076374
FBgn0001125,0.122326188934074,7.90262927754313,1.54803127601934,0.213426313322132,0.331860020566821
FBgn0001128,0.601579701831039,9.3862629591796,51.4448919451854,7.36353254728711e-13,1.31142989264961e-11
FBgn0001133,0.273888287962652,5.05129567827536,20.6165482760534,5.61090194575647e-06,2.9091173081699e-05
FBgn0001134,0.0750525624040574,0.520533223484099,0.0769900274272004,0.781418648241243,0.854617342016587
FBgn0001137,-0.0726566015862966,5.12049833736055,1.35575728373119,0.244274136876049,0.368789992406896
FBgn0001138,-0.33748883007796,0.851273917278861,2.89117769031021,0.089065797984205,0.164922782059459
FBgn0001139,0.238996312171462,7.69415761015265,21.2418133548815,4.04835766650154e-06,2.16668468885711e-05
